node_id,_graph_id,_node_id,sum_residential_units,sum_nonresidential_units,ave_unit_sqft,ave_lot_sqft,ave_income,population,poor,hhsize,jobs,sfdu,renters
6580,0,4857,4.641,4.857,7.571,inf,11.442,5.587,3.780,2.698,4.102,0.000,0.000
6581,0,4858,4.500,4.680,7.571,inf,11.442,5.438,3.621,2.698,3.869,0.000,0.000
6582,0,4859,4.070,4.145,7.576,inf,11.408,5.019,3.113,2.672,4.015,0.000,0.000
6583,0,4860,4.326,4.482,7.576,inf,11.408,5.275,3.414,2.672,4.057,0.000,0.000
6584,0,4861,4.836,5.514,7.329,9.438,11.348,5.549,4.182,2.618,4.783,0.000,0.000
6585,0,4862,5.685,5.297,7.191,9.106,10.778,6.582,5.849,2.764,7.082,0.000,0.000
6586,0,4863,5.622,4.675,7.166,9.039,10.745,6.582,5.882,2.771,7.058,0.000,0.000
6587,0,4864,5.834,3.700,7.054,9.497,10.702,6.792,6.119,2.869,8.191,0.000,0.000
6588,0,4865,4.929,4.877,7.069,9.633,10.650,5.822,5.100,2.582,8.212,0.000,0.000
6589,0,4866,5.305,4.730,7.112,9.396,10.602,6.114,5.428,2.579,8.434,0.000,0.000
6590,0,4867,5.404,4.786,7.157,9.421,10.600,6.194,5.525,2.473,8.553,0.000,0.000
6591,0,4868,5.757,5.063,7.221,9.350,10.626,6.530,5.890,2.420,8.490,0.000,0.000
6592,0,4869,5.786,5.271,7.206,9.244,10.609,6.541,5.869,2.386,8.472,0.000,0.000
6593,0,4870,5.732,5.571,7.285,8.828,10.646,6.446,5.740,2.459,8.457,0.000,0.000
6594,0,4871,5.683,5.509,7.335,8.867,10.683,6.409,5.635,2.480,8.224,0.000,0.000
6595,0,4872,5.812,5.744,7.371,9.068,10.632,6.549,5.776,2.415,8.833,0.000,0.000
6596,0,4873,5.831,5.919,7.374,9.105,10.628,6.585,5.819,2.401,9.548,0.000,0.000
6597,0,4874,5.246,1.477,7.324,8.776,11.464,6.187,4.496,2.704,7.023,0.000,0.000
6598,0,4875,5.361,2.623,7.308,8.774,11.429,6.293,4.616,2.640,6.695,0.000,0.000
6599,0,4876,4.554,1.009,7.622,9.315,11.620,5.723,3.615,3.111,3.842,0.000,0.000
6600,0,4877,4.365,0.768,7.627,9.035,11.610,5.545,3.510,3.128,3.457,0.000,0.000
6601,0,4878,5.369,6.712,7.533,inf,10.829,5.585,4.683,2.056,11.411,0.000,0.000
6602,0,4879,5.551,6.357,7.505,9.137,10.771,5.929,5.057,1.915,11.015,0.000,0.000
6603,0,4880,5.467,4.291,7.441,8.986,10.805,6.070,5.203,1.918,9.129,0.000,0.000
6604,0,4881,5.379,2.650,7.445,9.032,10.839,5.997,5.160,1.965,8.110,0.000,0.000
6605,0,4882,4.926,5.316,7.262,9.020,11.191,5.948,4.536,3.144,9.995,0.000,0.000
6606,0,4883,5.084,5.256,7.315,9.190,11.184,5.979,4.664,2.986,9.200,0.000,0.000
6607,0,4884,5.240,5.316,7.311,9.128,11.194,6.137,4.853,3.080,8.746,0.000,0.000
6608,0,4885,3.954,3.576,7.648,inf,11.469,5.002,2.792,2.976,2.779,0.000,0.000
6609,0,4886,4.355,1.700,7.560,10.275,11.448,5.419,3.124,2.890,4.282,0.000,0.000
6610,0,4887,4.476,2.255,7.466,9.062,11.512,5.569,3.268,2.961,4.537,0.000,0.000
6611,0,4888,4.252,2.239,7.575,9.503,11.319,5.177,3.290,2.576,3.845,0.000,0.000
6612,0,4889,4.990,2.579,7.644,9.889,11.285,5.780,4.339,2.472,4.917,0.000,0.000
6613,0,4890,5.149,2.677,7.555,9.499,11.300,5.924,4.585,2.502,5.287,0.000,0.000
6614,0,4891,5.149,2.230,7.570,9.541,11.309,5.909,4.619,2.494,4.576,0.000,0.000
6615,0,4892,4.731,2.996,7.179,8.242,11.440,5.857,4.245,3.398,3.958,0.000,0.000
6616,0,4893,4.558,2.920,7.173,8.251,11.450,5.675,4.091,3.403,3.813,0.000,0.000
6617,0,4894,4.713,0.988,7.412,8.848,11.193,5.649,4.421,2.672,4.494,0.000,0.000
6618,0,4895,4.712,1.006,7.434,8.836,11.202,5.640,4.400,2.640,4.562,0.000,0.000
6619,0,4896,4.697,0.832,7.438,8.736,11.217,5.620,4.371,2.592,4.624,0.000,0.000
6620,0,4897,4.683,1.091,7.465,8.856,11.278,5.603,4.373,2.615,4.694,0.000,0.000
6621,0,4898,4.749,1.896,7.482,8.881,11.267,5.659,4.434,2.569,4.875,0.000,0.000
6622,0,4899,4.161,0.000,7.504,8.829,11.270,5.019,3.685,2.538,4.280,0.000,0.000
6623,0,4900,4.664,1.184,7.406,8.879,11.188,5.599,4.370,2.680,5.516,0.000,0.000
6624,0,4901,4.281,1.042,7.693,8.843,11.567,5.282,2.814,2.822,4.628,0.000,0.000
6625,0,4902,4.081,1.099,7.686,8.868,11.558,5.090,2.556,2.875,3.923,0.000,0.000
6626,0,4903,5.364,4.771,7.284,9.121,11.229,6.320,5.108,2.729,6.712,0.000,0.000
6627,0,4904,5.507,4.802,7.281,9.117,11.229,6.464,5.249,2.727,6.804,0.000,0.000
6628,0,4905,4.991,2.068,7.376,8.543,11.522,6.106,3.722,3.007,4.531,0.000,0.000
6632,0,4906,4.830,2.845,7.500,9.103,11.389,5.743,4.123,2.587,7.175,0.000,0.000
6633,0,4907,4.334,1.927,7.492,8.996,11.397,5.230,3.594,2.633,6.842,0.000,0.000
6634,0,4908,3.342,5.037,7.585,8.899,11.747,4.060,2.214,2.302,7.996,0.000,0.000
6635,0,4909,2.997,4.782,7.627,9.143,11.690,3.706,1.961,2.293,7.738,0.000,0.000
6636,0,4910,3.918,2.570,7.576,9.754,11.326,4.825,3.732,2.932,6.431,0.000,0.000
6637,0,4911,3.980,2.751,7.576,9.754,11.326,4.889,3.786,2.932,6.619,0.000,0.000
6638,0,4912,2.452,4.657,7.294,9.370,11.578,3.068,1.320,2.641,7.069,0.000,0.000
6639,0,4913,1.506,4.963,7.373,9.630,11.758,1.548,0.242,3.375,7.255,0.000,0.000
6640,0,4914,4.895,4.069,7.262,9.310,10.930,5.882,4.823,2.634,7.839,0.000,0.000
6641,0,4915,4.849,5.605,7.263,9.199,11.116,5.963,4.591,3.233,7.912,0.000,0.000
6642,0,4916,4.741,4.281,7.200,9.634,10.969,6.052,4.751,3.832,6.758,0.000,0.000
6643,0,4917,4.865,4.061,7.175,9.619,10.932,6.170,4.884,3.798,6.519,0.000,0.000
6644,0,4918,4.973,3.817,7.160,8.905,10.947,6.271,5.009,3.860,6.743,0.000,0.000
6645,0,4919,4.985,3.785,7.169,8.901,10.979,6.277,5.010,3.829,7.180,0.000,0.000
6646,0,4920,5.157,3.917,7.185,8.965,10.987,6.416,5.206,3.884,7.502,0.000,0.000
6647,0,4921,5.290,3.959,7.189,8.975,10.972,6.543,5.386,3.820,7.223,0.000,0.000
6648,0,4922,5.301,3.789,7.188,8.849,10.962,6.560,5.456,3.773,6.924,0.000,0.000
6649,0,4923,5.375,3.653,7.181,8.840,10.950,6.629,5.583,3.728,6.560,0.000,0.000
6650,0,4924,5.494,3.686,7.176,8.890,10.950,6.737,5.739,3.686,5.932,0.000,0.000
6651,0,4925,5.538,3.884,7.151,8.702,10.908,6.772,5.803,3.614,6.589,0.000,0.000
6652,0,4926,5.507,4.057,7.143,8.733,10.924,6.728,5.798,3.628,9.538,0.000,0.000
6653,0,4927,5.500,4.340,7.153,8.872,10.991,6.703,5.805,3.667,10.338,0.000,0.000
6654,0,4928,5.418,4.540,7.160,8.891,11.040,6.613,5.721,3.579,10.778,0.000,0.000
6655,0,4929,5.272,4.780,7.137,9.371,11.036,6.452,5.547,3.569,10.416,0.000,0.000
6656,0,4930,5.122,4.911,7.147,9.461,11.056,6.294,5.321,3.526,9.690,0.000,0.000
6657,0,4931,4.722,4.596,7.174,8.977,11.044,5.883,4.765,3.407,8.774,0.000,0.000
6658,0,4932,4.649,5.087,7.326,9.137,11.085,5.612,4.539,3.069,10.174,0.000,0.000
6659,0,4933,4.597,5.225,7.415,9.365,10.999,5.409,4.535,2.957,10.511,0.000,0.000
6660,0,4934,4.366,5.040,7.489,9.553,10.933,5.148,4.279,2.832,10.582,0.000,0.000
6661,0,4935,5.141,5.639,7.363,9.465,11.367,5.674,3.899,2.478,7.446,0.000,0.000
6662,0,4936,5.301,5.649,7.355,9.453,11.410,5.875,4.063,2.521,7.419,0.000,0.000
6663,0,4937,5.331,5.504,7.359,9.466,11.392,5.967,4.115,2.539,7.534,0.000,0.000
6664,0,4938,5.296,5.231,7.333,9.551,11.416,5.999,4.022,2.527,7.057,0.000,0.000
6665,0,4939,5.176,4.932,7.337,9.580,11.430,5.929,3.862,2.598,6.809,0.000,0.000
6666,0,4940,4.929,0.000,7.362,8.953,11.743,5.939,3.398,2.679,6.053,0.000,0.000
6667,0,4941,3.727,0.000,7.828,9.030,11.776,4.588,2.429,2.464,3.360,0.000,0.000
6668,0,4942,5.325,0.758,7.684,9.893,11.266,6.258,4.864,2.729,3.942,0.000,0.000
6669,0,4943,5.214,0.602,7.680,9.973,11.257,6.078,4.747,2.743,3.691,0.000,0.000
6670,0,4944,5.051,0.422,7.686,10.087,11.280,5.864,4.583,2.652,3.401,0.000,0.000
6671,0,4945,4.933,0.248,7.686,10.134,11.276,5.695,4.467,2.641,3.142,0.000,0.000
6672,0,4946,4.726,0.000,7.664,10.369,11.234,5.365,4.298,2.509,2.535,0.000,0.000
6673,0,4947,4.617,0.000,7.571,9.052,11.081,5.141,4.268,2.428,1.915,0.000,0.000
6674,0,4948,4.605,0.000,7.530,9.202,11.041,5.097,4.280,2.338,1.708,0.000,0.000
6675,0,4949,4.608,0.000,7.530,9.202,11.041,5.081,4.298,2.338,1.533,0.000,0.000
6676,0,4950,4.611,0.000,7.491,9.311,11.014,5.077,4.310,2.257,1.432,0.000,0.000
6677,0,4951,4.619,0.000,7.491,9.311,11.014,5.093,4.321,2.257,1.508,0.000,0.000
6678,0,4952,4.645,0.000,7.530,9.202,11.041,5.152,4.350,2.338,1.757,0.000,0.000
6679,0,4953,4.653,0.000,7.530,9.202,11.041,5.173,4.360,2.338,1.838,0.000,0.000
6680,0,4954,4.679,0.000,7.571,9.052,11.081,5.237,4.389,2.428,2.042,0.000,0.000
6681,0,4955,4.685,0.000,7.571,9.052,11.081,5.252,4.398,2.428,2.090,0.000,0.000
6682,0,4956,4.711,0.000,7.616,8.892,11.140,5.315,4.422,2.403,2.267,0.000,0.000
6683,0,4957,4.725,0.000,7.616,8.892,11.140,5.344,4.430,2.403,2.337,0.000,0.000
6684,0,4958,4.778,0.000,7.654,10.478,11.231,5.437,4.466,2.476,2.541,0.000,0.000
6685,0,4959,4.795,0.000,7.664,10.404,11.243,5.468,4.478,2.504,2.609,0.000,0.000
6686,0,4960,4.851,0.000,7.665,10.341,11.225,5.561,4.508,2.491,2.804,0.000,0.000
6687,0,4961,4.958,0.195,7.681,10.141,11.268,5.725,4.560,2.639,3.136,0.000,0.000
6688,0,4962,4.998,0.271,7.686,10.134,11.276,5.782,4.585,2.641,3.234,0.000,0.000
6689,0,4963,5.101,0.450,7.686,10.053,11.285,5.925,4.655,2.678,3.467,0.000,0.000
6690,0,4964,4.811,0.000,7.626,9.003,11.839,5.749,3.151,2.559,4.210,0.000,0.000
6691,0,4965,6.065,4.066,7.124,9.344,11.251,7.022,5.763,2.870,9.028,0.000,0.000
6692,0,4966,5.630,3.515,7.118,9.310,11.266,6.585,5.308,2.862,8.137,0.000,0.000
6693,0,4967,6.049,6.084,7.294,8.391,11.348,6.726,5.425,2.409,9.791,0.000,0.000
6694,0,4968,5.808,5.270,7.280,8.396,11.430,6.635,5.029,2.440,9.215,0.000,0.000
6695,0,4969,5.542,4.682,7.298,8.420,11.433,6.414,4.649,2.436,8.462,0.000,0.000
6696,0,4970,5.784,3.606,7.204,8.339,11.438,6.717,4.970,2.484,7.861,0.000,0.000
6697,0,4971,5.955,4.528,7.136,8.281,11.272,6.783,5.592,2.355,7.896,0.000,0.000
6698,0,4972,6.086,4.354,7.078,8.322,11.108,6.836,5.702,2.216,8.380,0.000,0.000
6699,0,4973,6.082,4.281,7.076,8.288,11.118,6.837,5.703,2.234,8.419,0.000,0.000
6700,0,4974,6.014,4.148,7.064,8.324,11.118,6.766,5.614,2.252,8.460,0.000,0.000
6701,0,4975,6.133,3.854,7.071,inf,10.957,6.862,5.861,2.169,11.102,0.000,0.000
6702,0,4976,6.181,4.589,7.068,inf,10.905,6.879,5.955,2.080,10.398,0.000,0.000
6703,0,4977,6.293,5.237,7.060,inf,10.837,6.971,6.100,2.082,8.115,0.000,0.000
6704,0,4978,6.334,5.390,7.130,inf,10.825,6.974,6.173,2.073,7.962,0.000,0.000
6705,0,4979,6.323,5.419,7.132,inf,10.793,6.958,6.171,2.107,7.959,0.000,0.000
6706,0,4980,6.063,5.334,7.161,8.345,10.757,6.702,5.954,2.099,7.285,0.000,0.000
6707,0,4981,6.047,5.323,7.181,inf,10.767,6.688,5.940,2.098,7.228,0.000,0.000
6708,0,4982,5.925,5.413,7.135,inf,10.786,6.589,5.819,2.112,7.131,0.000,0.000
6709,0,4983,5.992,5.560,7.139,inf,10.712,6.754,5.854,2.216,7.723,0.000,0.000
6710,0,4984,6.068,5.253,7.082,inf,10.815,6.862,5.917,2.343,7.356,0.000,0.000
6711,0,4985,6.004,5.167,7.083,inf,10.814,6.798,5.870,2.301,7.280,0.000,0.000
6712,0,4986,6.101,5.210,7.073,inf,10.801,6.894,5.994,2.329,8.781,0.000,0.000
6713,0,4987,5.895,5.152,7.095,inf,10.792,6.679,5.794,2.344,8.649,0.000,0.000
6714,0,4988,5.622,4.282,7.417,8.401,11.541,6.433,4.666,2.460,7.621,0.000,0.000
6715,0,4989,5.613,4.102,7.405,8.478,11.564,6.453,4.596,2.482,7.659,0.000,0.000
6716,0,4990,5.821,3.730,7.368,8.433,11.559,6.743,4.771,2.502,7.974,0.000,0.000
6717,0,4991,5.803,4.032,7.298,8.420,11.517,6.747,4.805,2.487,8.249,0.000,0.000
6718,0,4992,5.932,5.163,7.276,8.322,11.473,6.775,5.096,2.449,9.242,0.000,0.000
6719,0,4993,4.314,3.219,7.248,8.919,11.547,5.454,3.386,3.188,3.372,0.000,0.000
6720,0,4994,5.070,2.823,7.283,8.915,11.512,6.235,4.264,3.073,6.073,0.000,0.000
6721,0,4995,4.792,2.900,7.278,8.984,11.495,5.934,3.899,3.174,6.571,0.000,0.000
6722,0,4996,4.497,2.949,7.248,9.027,11.446,5.629,3.621,3.103,6.734,0.000,0.000
6723,0,4997,4.437,3.194,7.278,9.124,11.427,5.578,3.468,3.267,6.996,0.000,0.000
6724,0,4998,4.460,3.113,7.280,9.133,11.434,5.610,3.448,3.256,6.927,0.000,0.000
6725,0,4999,4.488,3.025,7.285,9.146,11.465,5.644,3.460,3.299,6.861,0.000,0.000
6726,0,5000,4.609,2.677,7.280,9.069,11.453,5.785,3.635,3.145,6.626,0.000,0.000
6727,0,5001,4.688,2.185,7.282,9.134,11.478,5.857,3.642,3.085,6.347,0.000,0.000
6728,0,5002,4.955,3.603,7.283,9.173,11.524,6.100,3.801,3.049,7.594,0.000,0.000
6729,0,5003,6.060,6.126,7.287,8.352,10.657,6.952,6.363,2.734,9.710,0.000,0.000
6730,0,5004,6.047,6.163,7.265,8.295,10.645,6.935,6.342,2.694,9.713,0.000,0.000
6731,0,5005,6.057,6.251,7.279,8.283,10.664,6.928,6.328,2.718,9.779,0.000,0.000
6732,0,5006,5.640,6.037,7.304,8.221,10.734,6.510,5.908,2.813,9.459,0.000,0.000
6733,0,5007,5.581,5.988,7.295,8.191,10.735,6.454,5.852,2.861,9.410,0.000,0.000
6734,0,5008,2.236,5.400,7.796,inf,11.668,2.049,0.370,3.800,8.685,0.000,0.000
6735,0,5009,3.541,7.259,7.887,inf,11.477,3.392,1.675,3.769,11.252,0.000,0.000
6736,0,5010,4.392,7.497,7.847,11.454,11.138,4.987,3.767,2.612,12.146,0.000,0.000
6737,0,5011,4.496,7.412,7.847,11.454,11.138,5.114,3.916,2.612,12.037,0.000,0.000
6738,0,5012,4.762,6.832,7.853,11.627,11.121,5.437,4.303,2.596,11.331,0.000,0.000
6739,0,5013,3.975,5.255,7.850,10.800,11.085,4.640,3.544,2.609,9.368,0.000,0.000
6740,0,5014,2.980,6.411,7.863,10.777,11.556,2.898,0.145,2.647,10.917,0.000,0.000
6741,0,5015,2.861,6.326,7.884,10.713,11.807,2.681,0.026,2.667,10.755,0.000,0.000
6742,0,5016,4.380,0.000,7.550,8.472,11.678,5.467,2.751,3.025,4.280,0.000,0.000
6743,0,5017,3.784,0.000,7.650,8.509,11.709,4.842,2.143,2.934,3.671,0.000,0.000
6744,0,5018,4.966,2.394,7.624,8.688,11.397,5.738,4.426,2.546,5.437,0.000,0.000
6745,0,5019,4.676,2.009,7.607,8.654,11.397,5.465,4.151,2.595,4.794,0.000,0.000
6746,0,5020,0.938,1.943,8.007,13.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6747,0,5021,1.019,2.079,8.007,13.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6748,0,5022,1.019,1.974,8.007,13.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6749,0,5023,4.266,2.930,7.289,8.843,10.781,4.991,4.022,2.684,4.213,0.000,0.000
6750,0,5024,4.978,3.577,7.299,8.818,10.752,5.784,4.891,2.710,4.502,0.000,0.000
6751,0,5025,5.064,2.956,7.239,8.788,10.759,5.929,5.081,2.686,4.151,0.000,0.000
6752,0,5026,5.096,2.317,7.218,8.768,10.754,5.985,5.165,2.723,3.847,0.000,0.000
6753,0,5027,4.790,0.000,7.638,9.170,11.816,5.855,2.980,3.126,4.031,0.000,0.000
6754,0,5028,4.764,0.000,7.643,9.264,11.792,5.830,2.993,3.114,4.270,0.000,0.000
6755,0,5029,4.931,0.000,7.598,9.232,11.795,5.999,3.195,3.117,4.512,0.000,0.000
6756,0,5030,4.123,1.609,7.617,9.320,11.763,5.118,2.686,3.068,5.043,0.000,0.000
6757,0,5031,5.720,4.997,7.417,8.719,11.122,6.501,5.305,2.426,8.623,0.000,0.000
6758,0,5032,5.598,4.706,7.447,8.741,11.115,6.413,5.172,2.382,8.393,0.000,0.000
6759,0,5033,5.464,4.249,7.474,8.701,11.139,6.301,5.081,2.465,7.976,0.000,0.000
6760,0,5034,5.461,3.950,7.503,8.704,11.101,6.312,5.134,2.494,7.658,0.000,0.000
6761,0,5035,5.546,3.526,7.490,8.662,11.059,6.392,5.293,2.423,7.194,0.000,0.000
6762,0,5036,5.123,2.224,7.516,8.688,11.093,5.996,4.866,2.453,5.777,0.000,0.000
6763,0,5037,4.619,2.147,7.565,8.727,11.137,5.488,4.379,2.552,7.305,0.000,0.000
6764,0,5038,5.103,4.303,7.538,8.762,10.949,5.897,4.797,2.349,8.526,0.000,0.000
6765,0,5039,4.628,4.407,7.317,inf,11.312,5.459,4.326,2.444,6.677,0.000,0.000
6766,0,5040,4.811,4.201,7.298,inf,11.420,5.671,4.437,2.425,6.402,0.000,0.000
6767,0,5041,4.900,3.528,7.392,9.346,11.555,5.843,4.082,2.578,5.133,0.000,0.000
6768,0,5042,4.968,3.245,7.433,9.333,11.595,5.916,4.043,2.621,4.209,0.000,0.000
6769,0,5043,4.937,2.983,7.475,9.338,11.579,5.892,3.887,2.638,4.349,0.000,0.000
6770,0,5044,4.134,0.000,7.704,9.078,11.713,5.168,3.131,2.920,6.638,0.000,0.000
6771,0,5045,4.629,0.000,7.742,9.256,11.665,5.711,3.694,2.991,7.087,0.000,0.000
6772,0,5046,5.031,4.686,7.363,9.572,11.137,5.858,4.784,2.661,7.946,0.000,0.000
6773,0,5047,4.938,4.459,7.347,9.613,11.093,5.770,4.649,2.677,7.704,0.000,0.000
6774,0,5048,4.811,4.061,7.343,9.681,11.107,5.648,4.476,2.590,7.216,0.000,0.000
6775,0,5049,4.626,3.662,7.343,9.681,11.107,5.463,4.283,2.590,6.699,0.000,0.000
6776,0,5050,5.036,4.636,7.417,10.884,10.881,5.814,4.951,2.412,6.434,0.000,0.000
6777,0,5051,5.296,4.679,7.417,10.884,10.881,6.078,5.211,2.412,6.465,0.000,0.000
6778,0,5052,4.994,3.960,7.666,8.832,11.099,5.982,4.535,2.892,10.918,0.000,0.000
6779,0,5053,4.767,3.407,7.695,8.845,11.078,5.784,4.242,2.888,10.432,0.000,0.000
6780,0,5054,2.698,7.037,8.007,11.971,0.000,0.000,0.000,0.000,12.563,0.000,0.000
6781,0,5055,4.880,5.070,7.495,inf,11.521,5.901,4.043,2.908,7.671,0.000,0.000
6782,0,5056,5.109,3.492,7.287,9.060,11.513,6.223,4.255,2.940,7.561,0.000,0.000
6783,0,5057,5.177,2.337,7.278,8.864,11.571,6.300,4.314,3.019,5.448,0.000,0.000
6784,0,5058,4.197,2.216,7.148,9.108,11.474,5.424,3.824,3.562,7.184,0.000,0.000
6785,0,5059,4.957,3.240,7.156,8.982,11.415,6.216,4.577,3.532,8.323,0.000,0.000
6786,0,5060,4.162,0.000,7.751,11.241,11.631,5.077,2.562,2.875,4.032,0.000,0.000
6787,0,5061,4.046,0.000,7.748,11.248,11.634,4.951,2.416,2.861,3.876,0.000,0.000
6788,0,5062,4.029,4.127,7.094,8.808,11.495,5.187,3.351,3.561,6.208,0.000,0.000
6789,0,5063,4.717,4.549,7.083,8.828,11.483,5.902,4.107,3.408,6.657,0.000,0.000
6790,0,5064,5.234,5.394,7.295,9.357,10.726,6.135,5.317,2.631,11.361,0.000,0.000
6791,0,5065,5.304,4.894,7.236,8.983,10.826,6.264,5.384,2.717,10.357,0.000,0.000
6792,0,5066,4.396,4.230,7.961,9.623,11.656,5.320,3.655,2.870,6.514,0.000,0.000
6793,0,5067,4.341,2.912,7.986,10.200,11.642,5.315,3.740,2.980,5.408,0.000,0.000
6794,0,5068,4.924,5.596,7.598,8.982,11.470,5.866,4.106,2.926,8.300,0.000,0.000
6795,0,5069,4.841,5.483,7.590,8.766,11.470,5.787,4.010,2.926,8.190,0.000,0.000
6796,0,5070,4.526,0.000,7.491,9.311,11.014,4.984,4.241,2.257,1.213,0.000,0.000
6797,0,5071,4.523,2.498,7.379,8.824,11.575,5.593,3.144,2.953,9.710,0.000,0.000
6798,0,5072,5.112,4.594,7.397,9.319,11.550,6.164,3.732,2.882,10.901,0.000,0.000
6799,0,5073,5.445,5.206,7.353,8.940,11.476,6.422,4.581,2.881,9.138,0.000,0.000
6800,0,5074,5.002,2.186,7.292,8.707,11.515,6.096,3.755,2.884,6.426,0.000,0.000
6801,0,5075,4.832,5.326,7.199,9.046,11.059,5.822,5.060,3.352,8.476,0.000,0.000
6802,0,5076,5.136,5.489,7.197,8.734,10.955,6.124,5.390,3.325,8.271,0.000,0.000
6803,0,5077,5.245,5.773,7.247,9.123,10.910,6.229,5.516,3.356,8.968,0.000,0.000
6804,0,5078,4.392,5.112,7.583,9.311,11.702,5.194,3.255,2.472,10.087,0.000,0.000
6805,0,5079,3.908,3.250,7.567,9.614,11.656,4.800,2.301,2.376,7.808,0.000,0.000
6806,0,5080,3.561,0.579,7.503,9.431,11.720,4.410,1.997,2.357,4.175,0.000,0.000
6807,0,5081,4.528,0.000,7.190,8.718,11.156,5.564,4.251,2.761,6.220,0.000,0.000
6808,0,5082,4.895,0.000,7.185,8.762,11.143,5.939,4.600,2.817,6.797,0.000,0.000
6809,0,5083,5.124,0.512,7.195,8.791,11.141,6.173,4.820,2.790,7.082,0.000,0.000
6810,0,5084,5.064,0.000,7.195,8.767,11.158,6.120,4.767,2.810,6.792,0.000,0.000
6811,0,5085,5.085,0.000,7.192,8.751,11.164,6.148,4.788,2.806,6.423,0.000,0.000
6812,0,5086,4.921,0.000,7.189,8.726,11.195,5.978,4.619,2.823,5.924,0.000,0.000
6813,0,5087,4.823,5.261,7.432,9.076,11.252,5.973,4.299,3.237,9.808,0.000,0.000
6814,0,5088,4.952,5.304,7.413,9.047,11.255,6.083,4.544,3.272,9.813,0.000,0.000
6815,0,5089,5.268,5.448,7.341,9.039,11.191,6.363,5.009,3.189,9.903,0.000,0.000
6816,0,5090,5.298,5.545,7.317,9.047,11.186,6.344,5.138,3.144,10.136,0.000,0.000
6817,0,5091,5.079,5.361,7.330,9.093,11.171,6.134,4.932,3.119,10.041,0.000,0.000
6818,0,5092,4.852,5.127,7.331,9.229,11.108,5.900,4.720,3.093,10.016,0.000,0.000
6819,0,5093,4.764,0.000,7.602,9.968,11.493,5.712,3.724,2.749,3.766,0.000,0.000
6820,0,5094,4.874,0.000,7.570,9.626,11.480,5.810,3.822,2.833,4.002,0.000,0.000
6821,0,5095,4.507,0.000,7.443,8.994,11.749,5.563,3.104,2.756,3.093,0.000,0.000
6822,0,5096,4.052,0.000,7.453,8.938,11.696,5.046,2.611,2.814,2.257,0.000,0.000
6823,0,5097,5.893,0.000,7.279,10.404,11.249,6.660,5.253,2.355,3.964,0.000,0.000
6824,0,5098,5.826,0.000,7.303,10.377,11.251,6.613,5.189,2.356,4.042,0.000,0.000
6825,0,5099,5.758,0.000,7.314,10.392,11.267,6.555,5.119,2.381,4.031,0.000,0.000
6826,0,5100,2.480,1.099,8.003,10.781,11.853,3.396,1.061,3.000,1.196,0.000,0.000
6827,0,5101,3.445,0.687,7.991,10.258,11.738,4.560,2.209,3.180,2.794,0.000,0.000
6828,0,5102,4.918,0.000,7.247,10.315,11.499,5.966,4.428,2.987,4.820,0.000,0.000
6829,0,5103,4.825,0.000,7.226,9.345,11.496,5.888,4.379,3.000,3.132,0.000,0.000
6830,0,5104,4.919,0.000,7.263,9.358,11.491,5.977,4.400,3.008,3.181,0.000,0.000
6831,0,5105,4.815,0.159,7.299,9.462,11.505,5.870,4.276,2.941,3.204,0.000,0.000
6832,0,5106,4.647,1.060,7.302,9.571,11.503,5.677,4.062,3.012,3.260,0.000,0.000
6833,0,5107,4.873,2.331,7.165,8.877,11.297,5.932,4.252,2.896,6.254,0.000,0.000
6834,0,5108,2.103,6.056,7.755,13.769,11.240,2.421,1.099,4.400,13.647,0.000,0.000
6835,0,5109,2.117,6.084,7.755,13.769,11.240,2.440,1.080,4.400,13.676,0.000,0.000
6836,0,5110,5.858,4.328,7.310,11.651,11.215,6.834,5.632,2.695,11.733,0.000,0.000
6837,0,5111,5.935,4.232,7.378,11.097,11.248,6.910,5.707,2.715,11.524,0.000,0.000
6838,0,5112,6.351,4.038,7.381,9.413,11.254,7.320,6.099,2.722,9.474,0.000,0.000
6839,0,5113,6.585,4.394,7.396,9.319,11.260,7.552,6.319,2.725,9.486,0.000,0.000
6840,0,5114,6.571,4.368,7.396,9.319,11.260,7.538,6.303,2.725,9.483,0.000,0.000
6841,0,5115,6.111,3.261,7.430,9.251,11.295,7.100,5.745,2.776,8.920,0.000,0.000
6842,0,5116,5.900,1.625,7.438,9.048,11.306,6.905,5.459,2.818,8.643,0.000,0.000
6843,0,5117,4.778,1.203,7.487,8.692,11.445,5.821,3.623,2.988,7.507,0.000,0.000
6844,0,5118,3.286,7.114,8.007,11.347,0.000,0.000,0.000,0.000,13.234,0.000,0.000
6845,0,5119,3.044,6.816,8.007,11.347,0.000,0.000,0.000,0.000,12.918,0.000,0.000
6846,0,5120,5.255,3.820,7.205,8.702,11.026,6.141,4.969,2.473,9.000,0.000,0.000
6847,0,5121,5.137,6.496,7.414,8.691,11.625,6.138,3.840,3.010,13.406,0.000,0.000
6848,0,5122,5.300,6.640,7.433,8.717,11.626,6.315,3.959,3.005,13.475,0.000,0.000
6849,0,5123,5.098,6.464,7.414,8.691,11.625,6.098,3.802,3.010,13.317,0.000,0.000
6850,0,5124,5.525,5.259,7.287,8.644,10.994,6.305,5.336,2.556,7.739,0.000,0.000
